"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"20203","R","전통시장","3130056","용산용문시장","HH","정체","124","50","93","49"
"20203","R","전통시장","3130055","황학시장(서울중앙시장, 신중앙시장)","HH","정체","130","53","93","49"
"20203","R","전통시장","3130054","황학동주방가구거리상점가","HH","정체","134","66","93","49"
"20203","R","전통시장","3130053","백학시장","HH","정체","109","49","93","49"
"20203","R","전통시장","3130052","서울중앙시장(신중앙시장)","HH","정체","135","64","93","49"
"20203","R","전통시장","3130051","동화동 골목형상점가","HH","정체","96","50","93","49"
"20203","R","전통시장","3130050","청평화시장","LH","상권확장","66","60","93","49"
"20203","R","전통시장","3130049","신당 미래유산 먹거리 골목형상점가","HL","상권축소","110","43","93","49"
"20203","R","전통시장","3130048","동평화시장","HH","정체","99","61","93","49"
"20203","R","전통시장","3130047","테크노상가(엘리시움)","LH","상권확장","87","64","93","49"
"20203","R","전통시장","3130046","team204(팀204)","LH","상권확장","90","64","93","49"
"20203","R","전통시장","3130042","약수시장","HH","정체","97","54","93","49"
"20203","R","전통시장","3130038","평화시장(통일상가, 동화상가)","HH","정체","120","54","93","49"
"20203","R","전통시장","3130036","중부시장(신중부시장)","HH","정체","174","69","93","49"
"20203","R","전통시장","3130035","방산종합시장(방산시장)","HH","정체","167","58","93","49"
"20203","R","전통시장","3130034","필동 골목형상점가","HL","상권축소","113","46","93","49"
"20203","R","전통시장","3130033","대림상가(청계상가)","HH","정체","137","76","93","49"
"20203","R","전통시장","3130032","인현시장","HL","상권축소","132","47","93","49"
"20203","R","전통시장","3130031","청계천공구상가","HH","정체","144","61","93","49"
"20203","R","전통시장","3130025","삼익패션타운(남대문시장)","HH","정체","134","62","93","49"
"20203","R","전통시장","3130024","남대문시장(자유상가)","HH","정체","145","69","93","49"
"20203","R","전통시장","3130022","숭례문수입상가(남대문시장)","HH","정체","200","72","93","49"
"20203","R","전통시장","3130021","신설종합시장","HH","정체","115","50","93","49"
"20203","R","전통시장","3130020","동묘시장(동묘벼룩시장)","LH","상권확장","90","53","93","49"
"20203","R","전통시장","3130019","동대문상가D동","LH","상권확장","86","59","93","49"
"20203","R","전통시장","3130018","동대문문구완구거리(동대문문구완구시장)","HH","정체","128","59","93","49"
"20203","R","전통시장","3130017","동대문상가C동","HH","정체","96","95","93","49"
"20203","R","전통시장","3130016","동대문상가B동","HH","정체","136","97","93","49"
"20203","R","전통시장","3130015","창신골목시장","HH","정체","116","54","93","49"
"20203","R","전통시장","3130014","동문시장","HH","정체","144","89","93","49"
"20203","R","전통시장","3130013","동대문상가A동","HH","정체","114","88","93","49"
"20203","R","전통시장","3130012","동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)","HH","정체","123","79","93","49"
"20203","R","전통시장","3130011","충신시장","HH","정체","114","53","93","49"
"20203","R","전통시장","3130010","종로신진시장","HH","정체","137","68","93","49"
"20203","R","전통시장","3130009","마전교지하쇼핑센터(구 한일상가)","HH","정체","117","86","93","49"
"20203","R","전통시장","3130007","광장시장(광장전통시장)","HH","정체","186","84","93","49"
"20203","R","전통시장","3130005","세운상가가동","HH","정체","211","87","93","49"
"20203","R","전통시장","3130004","낙원시장(낙원지하시장(대일상가))","HH","정체","213","95","93","49"
"20203","R","전통시장","3130002","세종마을음식문화거리(금천교시장)","HH","정체","93","54","93","49"
"20203","R","전통시장","3130001","통인시장","HH","정체","97","54","93","49"
"20203","D","발달상권","3120249","고덕역","HH","정체","93","55","93","49"
"20203","D","발달상권","3120248","명일역","HL","상권축소","98","48","93","49"
"20203","D","발달상권","3120247","굽은다리역","LL","다이나믹","88","47","93","49"
"20203","D","발달상권","3120246","길동역","LL","다이나믹","86","44","93","49"
"20203","D","발달상권","3120245","둔촌역","HL","상권축소","107","47","93","49"
"20203","D","발달상권","3120244","암사역","HL","상권축소","103","47","93","49"
"20203","D","발달상권","3120243","천호역","HH","정체","95","52","93","49"
"20203","D","발달상권","3120242","강동구청역","HL","상권축소","97","46","93","49"
"20203","D","발달상권","3120241","거여역","HL","상권축소","102","47","93","49"
"20203","D","발달상권","3120240","개롱역","LH","상권확장","91","50","93","49"
"20203","D","발달상권","3120239","오금역","LL","다이나믹","90","42","93","49"
"20203","D","발달상권","3120238","방이역","LH","상권확장","83","49","93","49"
"20203","D","발달상권","3120237","경찰병원역","LL","다이나믹","87","43","93","49"
"20203","D","발달상권","3120236","장지역(가든파이브)","LL","다이나믹","73","44","93","49"
"20203","D","발달상권","3120235","문정역","LL","다이나믹","59","24","93","49"
"20203","D","발달상권","3120234","가락시장역","HL","상권축소","96","44","93","49"
"20203","D","발달상권","3120233","몽촌토성역","LH","상권확장","88","50","93","49"
"20203","D","발달상권","3120232","송파나루역","HL","상권축소","93","46","93","49"
"20203","D","발달상권","3120231","가락시장","HH","정체","190","98","93","49"
"20203","D","발달상권","3120230","송파사거리(송파역)","HL","상권축소","97","47","93","49"
"20203","D","발달상권","3120229","방이동먹자골목","LL","다이나믹","77","44","93","49"
"20203","D","발달상권","3120228","석촌역(석촌호수)","LL","다이나믹","91","44","93","49"
"20203","D","발달상권","3120227","잠실역","LH","상권확장","79","55","93","49"
"20203","D","발달상권","3120226","석촌고분역","LL","다이나믹","86","45","93","49"
"20203","D","발달상권","3120225","잠실새내역(신천)","LL","다이나믹","77","45","93","49"
"20203","D","발달상권","3120224","수서역","HH","정체","97","52","93","49"
"20203","D","발달상권","3120223","휘문고교사거리","HH","정체","107","49","93","49"
"20203","D","발달상권","3120222","삼성역","LH","상권확장","90","55","93","49"
"20203","D","발달상권","3120221","봉은사역","LL","다이나믹","70","46","93","49"
"20203","D","발달상권","3120220","대치역","HH","정체","94","50","93","49"
"20203","D","발달상권","3120219","은마아파트","LL","다이나믹","78","48","93","49"
"20203","D","발달상권","3120218","코엑스","LH","상권확장","87","59","93","49"
"20203","D","발달상권","3120217","대치사거리","LL","다이나믹","82","47","93","49"
"20203","D","발달상권","3120216","경기고교사거리(경기고교앞사거리)","HL","상권축소","94","49","93","49"
"20203","D","발달상권","3120215","포스코사거리","LL","다이나믹","78","46","93","49"
"20203","D","발달상권","3120214","영동대교남단교차로","HL","상권축소","96","45","93","49"
"20203","D","발달상권","3120213","삼성중앙역","LL","다이나믹","84","46","93","49"
"20203","D","발달상권","3120212","한티역","LH","상권확장","74","49","93","49"
"20203","D","발달상권","3120211","도성초등학교","LL","다이나믹","78","43","93","49"
"20203","D","발달상권","3120210","선릉역","LL","다이나믹","77","44","93","49"
"20203","D","발달상권","3120209","강남구청(청담역_8번, 강남세무서)","HH","정체","105","54","93","49"
"20203","D","발달상권","3120208","청담사거리(청담동명품거리)","LL","다이나믹","90","47","93","49"
"20203","D","발달상권","3120207","선정릉역","LL","다이나믹","81","43","93","49"
"20203","D","발달상권","3120206","개나리아파트","LL","다이나믹","88","46","93","49"
"20203","D","발달상권","3120205","매봉역","LL","다이나믹","91","46","93","49"
"20203","D","발달상권","3120204","르네상스호텔사거리","LL","다이나믹","88","45","93","49"
"20203","D","발달상권","3120203","강남구청역","LL","다이나믹","86","46","93","49"
"20203","D","발달상권","3120202","압구정로데오역(압구정로데오)","LL","다이나믹","87","44","93","49"
"20203","D","발달상권","3120201","도곡1동","HL","상권축소","103","47","93","49"
"20203","D","발달상권","3120200","학동사거리","LL","다이나믹","80","43","93","49"
"20203","D","발달상권","3120199","경복아파트교차로","LL","다이나믹","83","43","93","49"
"20203","D","발달상권","3120198","구역삼세무서","LL","다이나믹","90","44","93","49"
"20203","D","발달상권","3120197","역삼역","LL","다이나믹","79","43","93","49"
"20203","D","발달상권","3120196","서울세관","HL","상권축소","97","43","93","49"
"20203","D","발달상권","3120195","성수대교남단","LL","다이나믹","84","45","93","49"
"20203","D","발달상권","3120194","언주역(차병원)","LL","다이나믹","75","42","93","49"
"20203","D","발달상권","3120193","도산공원교차로","LL","다이나믹","87","44","93","49"
"20203","D","발달상권","3120192","뱅뱅사거리","LL","다이나믹","83","45","93","49"
"20203","D","발달상권","3120191","학동역","LL","다이나믹","90","46","93","49"
"20203","D","발달상권","3120190","강남을지병원","LL","다이나믹","88","44","93","49"
"20203","D","발달상권","3120189","강남역","LL","다이나믹","79","47","93","49"
"20203","D","발달상권","3120188","압구정역","HH","정체","98","50","93","49"
"20203","D","발달상권","3120187","신논현역","LL","다이나믹","77","42","93","49"
"20203","D","발달상권","3120186","가로수길","LL","다이나믹","70","44","93","49"
"20203","D","발달상권","3120185","논현역","LL","다이나믹","87","45","93","49"
"20203","D","발달상권","3120184","포이사거리(삼호물산)","HL","상권축소","102","44","93","49"
"20203","D","발달상권","3120183","양재천카페거리","HL","상권축소","94","48","93","49"
"20203","D","발달상권","3120182","양재시민의숲역(양재동꽃시장, aT센터)","HH","정체","162","56","93","49"
"20203","D","발달상권","3120181","교육개발원입구사거리","HH","정체","102","53","93","49"
"20203","D","발달상권","3120180","양재화물트럭터미널앞","LL","다이나믹","77","48","93","49"
"20203","D","발달상권","3120179","양재역","LH","상권확장","91","50","93","49"
"20203","D","발달상권","3120178","신사역","LL","다이나믹","80","45","93","49"
"20203","D","발달상권","3120177","신논현역 1번","LL","다이나믹","72","42","93","49"
"20203","D","발달상권","3120176","논현역 4번","LL","다이나믹","78","41","93","49"
"20203","D","발달상권","3120175","남부터미널역","HH","정체","121","52","93","49"
"20203","D","발달상권","3120174","논현역 5번","HH","정체","106","50","93","49"
"20203","D","발달상권","3120173","교대역(법원.검찰청)","HH","정체","99","53","93","49"
"20203","D","발달상권","3120172","교대입구교차로","HH","정체","94","51","93","49"
"20203","D","발달상권","3120171","서초3동사거리","HH","정체","104","52","93","49"
"20203","D","발달상권","3120170","삼호가든사거리","HL","상권축소","93","46","93","49"
"20203","D","발달상권","3120169","서초역","LH","상권확장","86","50","93","49"
"20203","D","발달상권","3120168","서울고교교차로","HH","정체","94","54","93","49"
"20203","D","발달상권","3120167","고속터미널(고속터미널역)","HH","정체","124","70","93","49"
"20203","D","발달상권","3120166","방배역","HH","정체","103","51","93","49"
"20203","D","발달상권","3120165","서래마을카페거리(서래마을)","LH","상권확장","87","49","93","49"
"20203","D","발달상권","3120164","내방역","HH","정체","105","50","93","49"
"20203","D","발달상권","3120163","사당역 11번(사당역먹자골목)","LL","다이나믹","74","43","93","49"
"20203","D","발달상권","3120162","방배동카페골목","HL","상권축소","94","42","93","49"
"20203","D","발달상권","3120161","방배동가구거리(사당동가구거리)","HH","정체","111","56","93","49"
"20203","D","발달상권","3120160","사당역(사당)","LH","상권확장","81","51","93","49"
"20203","D","발달상권","3120159","서울대입구역","LH","상권확장","82","50","93","49"
"20203","D","발달상권","3120158","녹두거리(대학동)","HL","상권축소","94","45","93","49"
"20203","D","발달상권","3120157","신림역(신림)","LL","다이나믹","79","47","93","49"
"20203","D","발달상권","3120156","총신대입구역(이수, 총신대)","HH","정체","94","49","93","49"
"20203","D","발달상권","3120155","총신대학교","LL","다이나믹","87","44","93","49"
"20203","D","발달상권","3120154","장승배기역","HH","정체","134","57","93","49"
"20203","D","발달상권","3120153","노량진역(노량진)","HH","정체","143","65","93","49"
"20203","D","발달상권","3120152","신대방삼거리역","LH","상권확장","91","49","93","49"
"20203","D","발달상권","3120151","보라매공원","LH","상권확장","78","52","93","49"
"20203","D","발달상권","3120150","63빌딩","HL","상권축소","116","48","93","49"
"20203","D","발달상권","3120149","여의도역(여의도)","HL","상권축소","93","47","93","49"
"20203","D","발달상권","3120148","국회의사당역(국회의사당)","HH","정체","96","50","93","49"
"20203","D","발달상권","3120147","보라매역","HL","상권축소","106","48","93","49"
"20203","D","발달상권","3120146","한강성심병원","HH","정체","122","54","93","49"
"20203","D","발달상권","3120145","영등포역(영등포)","LH","상권확장","91","53","93","49"
"20203","D","발달상권","3120144","영중로","HH","정체","104","54","93","49"
"20203","D","발달상권","3120143","당산역","LH","상권확장","86","50","93","49"
"20203","D","발달상권","3120142","대림역","LL","다이나믹","76","43","93","49"
"20203","D","발달상권","3120141","영등포청과시장교차로","LL","다이나믹","92","47","93","49"
"20203","D","발달상권","3120140","문래동주민센터","LL","다이나믹","80","35","93","49"
"20203","D","발달상권","3120139","대림3동사거리","HL","상권축소","111","47","93","49"
"20203","D","발달상권","3120138","당산2동(영등포우체국)","HL","상권축소","94","48","93","49"
"20203","D","발달상권","3120137","문래역(문래로데오거리)","LH","상권확장","82","51","93","49"
"20203","D","발달상권","3120136","영등포구청역","LL","다이나믹","87","47","93","49"
"20203","D","발달상권","3120135","양평역","HL","상권축소","94","46","93","49"
"20203","D","발달상권","3120134","구로전화국","HL","상권축소","116","43","93","49"
"20203","D","발달상권","3120133","서울시흥동우체국(홈플러스시흥점)","LH","상권확장","83","50","93","49"
"20203","D","발달상권","3120132","독산동","HH","정체","98","49","93","49"
"20203","D","발달상권","3120131","가산디지털단지","LL","다이나믹","76","47","93","49"
"20203","D","발달상권","3120130","구로디지털단지역","LL","다이나믹","87","48","93","49"
"20203","D","발달상권","3120129","구로디지털단지","LL","다이나믹","74","45","93","49"
"20203","D","발달상권","3120128","신도림역","LL","다이나믹","64","44","93","49"
"20203","D","발달상권","3120127","구로구청","LL","다이나믹","81","46","93","49"
"20203","D","발달상권","3120126","디지털단지오거리","HL","상권축소","105","45","93","49"
"20203","D","발달상권","3120125","구로역","HH","정체","128","62","93","49"
"20203","D","발달상권","3120124","개봉동 현대아파트","HH","정체","103","51","93","49"
"20203","D","발달상권","3120123","오류동역","HH","정체","97","56","93","49"
"20203","D","발달상권","3120122","강서구청","LL","다이나믹","79","44","93","49"
"20203","D","발달상권","3120121","까치산역","LL","다이나믹","80","46","93","49"
"20203","D","발달상권","3120120","화곡역","LL","다이나믹","85","48","93","49"
"20203","D","발달상권","3120119","발산역(마곡)","LL","다이나믹","45","39","93","49"
"20203","D","발달상권","3120118","마곡역(마곡)","LL","다이나믹","38","21","93","49"
"20203","D","발달상권","3120117","강서농산물도매시장","HH","정체","140","73","93","49"
"20203","D","발달상권","3120116","송정역","HH","정체","114","54","93","49"
"20203","D","발달상권","3120115","김포공항역(김포공항)","LH","상권확장","54","55","93","49"
"20203","D","발달상권","3120114","목동신시가지","LL","다이나믹","83","48","93","49"
"20203","D","발달상권","3120113","오목교역","LL","다이나믹","82","48","93","49"
"20203","D","발달상권","3120112","등촌역","LL","다이나믹","82","48","93","49"
"20203","D","발달상권","3120111","목동사거리","HL","상권축소","98","45","93","49"
"20203","D","발달상권","3120110","목동역 8번출구","HL","상권축소","94","46","93","49"
"20203","D","발달상권","3120109","서울남부지방법원","HL","상권축소","103","45","93","49"
"20203","D","발달상권","3120108","신정네거리역","HH","정체","96","49","93","49"
"20203","D","발달상권","3120107","공덕역(공덕오거리)","LH","상권확장","84","51","93","49"
"20203","D","발달상권","3120106","마포역","HL","상권축소","100","44","93","49"
"20203","D","발달상권","3120105","상수역(홍대)","LL","다이나믹","58","39","93","49"
"20203","D","발달상권","3120104","연남동(홍대)","LL","다이나믹","59","43","93","49"
"20203","D","발달상권","3120103","홍대입구역(홍대)","LL","다이나믹","66","42","93","49"
"20203","D","발달상권","3120102","서교동(홍대)","LL","다이나믹","81","48","93","49"
"20203","D","발달상권","3120101","합정역","LL","다이나믹","66","47","93","49"
"20203","D","발달상권","3120100","망원역","LH","상권확장","87","50","93","49"
"20203","D","발달상권","3120099","월드컵경기장역(월드컵경기장)","LL","다이나믹","60","47","93","49"
"20203","D","발달상권","3120098","DMC(디지털미디어시티)","LL","다이나믹","58","34","93","49"
"20203","D","발달상권","3120097","충정로역","LH","상권확장","87","52","93","49"
"20203","D","발달상권","3120096","이화여대(이대역, 이대)","LL","다이나믹","76","46","93","49"
"20203","D","발달상권","3120095","홍제역","HH","정체","109","57","93","49"
"20203","D","발달상권","3120094","신촌역(신촌역, 신촌로터리)","LL","다이나믹","83","48","93","49"
"20203","D","발달상권","3120093","연희동","LH","상권확장","84","49","93","49"
"20203","D","발달상권","3120092","불광역","HH","정체","95","54","93","49"
"20203","D","발달상권","3120091","본서부병원","HL","상권축소","98","48","93","49"
"20203","D","발달상권","3120090","연신내역","LH","상권확장","91","57","93","49"
"20203","D","발달상권","3120089","구파발역","LL","다이나믹","40","34","93","49"
"20203","D","발달상권","3120088","구산역","HH","정체","102","51","93","49"
"20203","D","발달상권","3120087","응암역","LL","다이나믹","81","46","93","49"
"20203","D","발달상권","3120086","태릉입구역","LH","상권확장","80","50","93","49"
"20203","D","발달상권","3120085","은행사거리","LL","다이나믹","82","48","93","49"
"20203","D","발달상권","3120084","공릉역","LH","상권확장","90","54","93","49"
"20203","D","발달상권","3120083","등나무근린공원","LH","상권확장","79","51","93","49"
"20203","D","발달상권","3120082","상계백병원","HH","정체","106","54","93","49"
"20203","D","발달상권","3120081","노원역","LL","다이나믹","86","46","93","49"
"20203","D","발달상권","3120080","마들역","HH","정체","117","55","93","49"
"20203","D","발달상권","3120079","창동역","LH","상권확장","92","49","93","49"
"20203","D","발달상권","3120078","미아사거리역","LL","다이나믹","69","47","93","49"
"20203","D","발달상권","3120077","미아역","LL","다이나믹","81","45","93","49"
"20203","D","발달상권","3120076","수유역","LL","다이나믹","86","45","93","49"
"20203","D","발달상권","3120075","월곡역","LH","상권확장","80","49","93","49"
"20203","D","발달상권","3120074","안암역","LL","다이나믹","86","45","93","49"
"20203","D","발달상권","3120073","미아사거리","LH","상권확장","69","51","93","49"
"20203","D","발달상권","3120072","성신여대","LL","다이나믹","80","47","93","49"
"20203","D","발달상권","3120071","성북구청","HL","상권축소","101","45","93","49"
"20203","D","발달상권","3120070","한성대입구역","HH","정체","106","57","93","49"
"20203","D","발달상권","3120069","상봉역","LL","다이나믹","75","47","93","49"
"20203","D","발달상권","3120068","사가정역","HH","정체","107","52","93","49"
"20203","D","발달상권","3120067","장안동사거리","LL","다이나믹","83","45","93","49"
"20203","D","발달상권","3120066","장한평역(장한평)","HH","정체","126","52","93","49"
"20203","D","발달상권","3120065","회기역","HH","정체","94","50","93","49"
"20203","D","발달상권","3120064","경희대학교(경희대)","LL","다이나믹","76","43","93","49"
"20203","D","발달상권","3120063","청량리역(청량리)","LH","상권확장","89","54","93","49"
"20203","D","발달상권","3120062","신설동역","HL","상권축소","101","44","93","49"
"20203","D","발달상권","3120061","올림픽대교북단","LL","다이나믹","92","47","93","49"
"20203","D","발달상권","3120060","강변역(테크노마트)","HH","정체","115","59","93","49"
"20203","D","발달상권","3120059","구삼강변맛길","LH","상권확장","76","51","93","49"
"20203","D","발달상권","3120058","구의사거리","HH","정체","114","50","93","49"
"20203","D","발달상권","3120057","아차산역","HH","정체","94","51","93","49"
"20203","D","발달상권","3120056","구의역","HL","상권축소","94","48","93","49"
"20203","D","발달상권","3120055","군자역","LH","상권확장","86","50","93","49"
"20203","D","발달상권","3120054","어린이대공원역","LL","다이나믹","86","48","93","49"
"20203","D","발달상권","3120053","건대입구역(건대)","LL","다이나믹","66","48","93","49"
"20203","D","발달상권","3120052","성수역","LH","상권확장","79","51","93","49"
"20203","D","발달상권","3120051","뚝섬역","LH","상권확장","75","52","93","49"
"20203","D","발달상권","3120050","서울숲역","LH","상권확장","70","50","93","49"
"20203","D","발달상권","3120049","왕십리역(왕십리)","LH","상권확장","80","49","93","49"
"20203","D","발달상권","3120048","금호역","HH","정체","107","53","93","49"
"20203","D","발달상권","3120047","한남오거리","LH","상권확장","86","49","93","49"
"20203","D","발달상권","3120046","이태원(이태원역)","LH","상권확장","86","54","93","49"
"20203","D","발달상권","3120045","남영동 먹자골목","HH","정체","104","55","93","49"
"20203","D","발달상권","3120044","삼각지역","HH","정체","102","59","93","49"
"20203","D","발달상권","3120043","서울역","HH","정체","95","57","93","49"
"20203","D","발달상권","3120042","숙대입구역(남영역, 남영동)","HH","정체","106","53","93","49"
"20203","D","발달상권","3120041","신용산역(용산역)","LH","상권확장","79","53","93","49"
"20203","D","발달상권","3120040","용산전자상가(용산역)","HH","정체","132","56","93","49"
"20203","D","발달상권","3120039","신당역","LH","상권확장","79","58","93","49"
"20203","D","발달상권","3120038","약수역","HH","정체","101","54","93","49"
"20203","D","발달상권","3120037","동대문역사문화공원역","HH","정체","95","52","93","49"
"20203","D","발달상권","3120036","장충동족발거리(남소영길)","HH","정체","130","63","93","49"
"20203","D","발달상권","3120035","퇴계로5가","HH","정체","122","53","93","49"
"20203","D","발달상권","3120034","중구청(퇴계로4가)","HH","정체","124","60","93","49"
"20203","D","발달상권","3120033","을지로4가역","HH","정체","136","67","93","49"
"20203","D","발달상권","3120032","충무로역","HH","정체","134","56","93","49"
"20203","D","발달상권","3120031","을지로3가역","HH","정체","111","60","93","49"
"20203","D","발달상권","3120030","중부경찰서(영화인의거리)","HH","정체","116","59","93","49"
"20203","D","발달상권","3120029","을지로2가","HH","정체","99","56","93","49"
"20203","D","발달상권","3120028","명동(명동거리)","HH","정체","106","54","93","49"
"20203","D","발달상권","3120027","명동역(명동재미로)","HH","정체","95","53","93","49"
"20203","D","발달상권","3120026","을지로입구역","HH","정체","104","58","93","49"
"20203","D","발달상권","3120025","롯데백화점(시청광장 지하쇼핑센터)","HH","정체","97","78","93","49"
"20203","D","발달상권","3120024","회현역","HH","정체","118","64","93","49"
"20203","D","발달상권","3120023","서울시청","HH","정체","118","62","93","49"
"20203","D","발달상권","3120022","북창동(시청역_6번)","HH","정체","125","54","93","49"
"20203","D","발달상권","3120021","시청역_8번","HH","정체","130","68","93","49"
"20203","D","발달상권","3120020","시청역_1번","HH","정체","155","63","93","49"
"20203","D","발달상권","3120019","경찰청앞교차로","HH","정체","120","58","93","49"
"20203","D","발달상권","3120018","중림동","HH","정체","119","54","93","49"
"20203","D","발달상권","3120017","동묘앞역(동묘)","LL","다이나믹","80","47","93","49"
"20203","D","발달상권","3120016","동대문역","HH","정체","118","55","93","49"
"20203","D","발달상권","3120015","종로6가","HH","정체","125","63","93","49"
"20203","D","발달상권","3120014","종로5가역","HH","정체","121","55","93","49"
"20203","D","발달상권","3120013","이화사거리","HH","정체","112","56","93","49"
"20203","D","발달상권","3120012","대학로(혜화역)","LH","상권확장","84","51","93","49"
"20203","D","발달상권","3120011","종로4가","HH","정체","147","71","93","49"
"20203","D","발달상권","3120010","원남동사거리","HH","정체","132","63","93","49"
"20203","D","발달상권","3120009","종로3가역","HH","정체","131","58","93","49"
"20203","D","발달상권","3120008","인사동","HH","정체","128","65","93","49"
"20203","D","발달상권","3120007","북촌(안국역)","HH","정체","96","57","93","49"
"20203","D","발달상권","3120006","종각역","HH","정체","96","57","93","49"
"20203","D","발달상권","3120005","삼청동","LH","상권확장","84","53","93","49"
"20203","D","발달상권","3120004","종로구청","HH","정체","117","56","93","49"
"20203","D","발달상권","3120003","광화문역","HH","정체","109","57","93","49"
"20203","D","발달상권","3120002","서촌(경복궁역)","HH","정체","95","52","93","49"
"20203","D","발달상권","3120001","서대문역","HH","정체","105","55","93","49"
"20203","A","골목상권","3111090","강일동주민센터","LL","다이나믹","54","35","93","49"
"20203","A","골목상권","3111089","상일여고(상일초등학교)","LL","다이나믹","89","47","93","49"
"20203","A","골목상권","3111088","고덕동성당","LL","다이나믹","87","47","93","49"
"20203","A","골목상권","3111087","고덕중학교(고덕2동주민센터)","HH","정체","93","54","93","49"
"20203","A","골목상권","3111086","한영중고","LL","다이나믹","84","44","93","49"
"20203","A","골목상권","3111085","묘곡초등학교(고덕아이파크아파트)","LL","다이나믹","90","47","93","49"
"20203","A","골목상권","3111084","길동신동아아파트","LL","다이나믹","87","38","93","49"
"20203","A","골목상권","3111083","GS강동자이아파트","LL","다이나믹","89","44","93","49"
"20203","A","골목상권","3111082","중앙보훈병원","LL","다이나믹","87","32","93","49"
"20203","A","골목상권","3111081","둔촌푸르지오아파트","HL","상권축소","93","36","93","49"
"20203","A","골목상권","3111080","굽은다리역 3번","LL","다이나믹","84","46","93","49"
"20203","A","골목상권","3111079","둔촌고등학교(둔촌중학교)","HH","정체","102","53","93","49"
"20203","A","골목상권","3111078","굽은다리역 4번","LL","다이나믹","82","41","93","49"
"20203","A","골목상권","3111077","길동주민센터(강동도서관)","HL","상권축소","101","47","93","49"
"20203","A","골목상권","3111076","둔촌2동주민센터","HL","상권축소","93","45","93","49"
"20203","A","골목상권","3111075","굽은다리역 2번","HL","상권축소","112","42","93","49"
"20203","A","골목상권","3111074","명일역 1번","LL","다이나믹","83","46","93","49"
"20203","A","골목상권","3111073","둔촌동역 1번(한산중학교)","HL","상권축소","93","46","93","49"
"20203","A","골목상권","3111072","굽은다리역 1번(십자성마을)","LL","다이나믹","86","47","93","49"
"20203","A","골목상권","3111071","천동초등학교","LL","다이나믹","90","42","93","49"
"20203","A","골목상권","3111070","천호초등학교","LL","다이나믹","65","48","93","49"
"20203","A","골목상권","3111069","천호1동주민센터","LL","다이나믹","86","43","93","49"
"20203","A","골목상권","3111068","강동성심병원","LL","다이나믹","79","43","93","49"
"20203","A","골목상권","3111067","강동구립성내도서관","LL","다이나믹","86","42","93","49"
"20203","A","골목상권","3111066","암사동성당(효정하나플러스아파트)","LL","다이나믹","90","43","93","49"
"20203","A","골목상권","3111065","천일초등학교","LL","다이나믹","92","39","93","49"
"20203","A","골목상권","3111064","둔촌동역 4번","LL","다이나믹","86","40","93","49"
"20203","A","골목상권","3111063","강동구립 천호도서관","HL","상권축소","101","40","93","49"
"20203","A","골목상권","3111062","둔촌동역 3번(성내3동주민센터)","LL","다이나믹","86","45","93","49"
"20203","A","골목상권","3111061","암사역 1번","LL","다이나믹","91","43","93","49"
"20203","A","골목상권","3111060","암사역 2번(서울강동초등학교)","LL","다이나믹","81","41","93","49"
"20203","A","골목상권","3111059","강동역 4번(강풀만화거리)","LL","다이나믹","89","42","93","49"
"20203","A","골목상권","3111058","성내중학교","LL","다이나믹","88","41","93","49"
"20203","A","골목상권","3111057","천호공원(해공체육문화센터)","HL","상권축소","115","45","93","49"
"20203","A","골목상권","3111056","천호태영아파트","HH","정체","114","54","93","49"
"20203","A","골목상권","3111055","선사초등학교","HH","정체","133","58","93","49"
"20203","A","골목상권","3111054","암사역 4번(삼성광나루아파트)","LH","상권확장","79","50","93","49"
"20203","A","골목상권","3111053","성내천어린이공원(하니사랑길)","HH","정체","102","51","93","49"
"20203","A","골목상권","3111052","암사역 3번(천호동자전거거리)","LH","상권확장","81","53","93","49"
"20203","A","골목상권","3111051","천호역 6번","LL","다이나믹","88","42","93","49"
"20203","A","골목상권","3111050","강동구청(강동구청역 2번)","LL","다이나믹","77","46","93","49"
"20203","A","골목상권","3111049","천호지구대(천호동자전거거리)","HL","상권축소","97","48","93","49"
"20203","A","골목상권","3111048","천호역 1번(천호문구완구거리)","HL","상권축소","93","48","93","49"
"20203","A","골목상권","3111047","마천1치안센터","HL","상권축소","94","43","93","49"
"20203","A","골목상권","3111046","마천역(마천초등학교)","HL","상권축소","110","44","93","49"
"20203","A","골목상권","3111045","개미어린이공원","HL","상권축소","104","43","93","49"
"20203","A","골목상권","3111044","남천초등학교","HH","정체","93","50","93","49"
"20203","A","골목상권","3111043","마천공원","HH","정체","140","58","93","49"
"20203","A","골목상권","3111042","거여역 1번(거여공원)","HL","상권축소","100","46","93","49"
"20203","A","골목상권","3111041","거여역 8번","HH","정체","107","58","93","49"
"20203","A","골목상권","3111040","거여초등학교","LH","상권확장","87","51","93","49"
"20203","A","골목상권","3111039","벌말어린이공원","HL","상권축소","94","46","93","49"
"20203","A","골목상권","3111038","보인중학교","LL","다이나믹","92","48","93","49"
"20203","A","골목상권","3111037","Sh수협은행 오금동금융센터(아랫말어린이공원)","HH","정체","101","61","93","49"
